index,sample_index,filename,model,target_key,source_text,target_text,ocr_predicted_text,ACC,NED,CER,noise_standard_deviation,noise_seed,generation_seed,source_path,input_path,mask_path,output_path
21,2,04626.png,textctrl,special_4,tushy,xU&,xus,0.0,0.33333333333333337,0.6666666666666666,7.104199863536806,4006,3024,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/04626.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0002_04626.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/04626.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_4/0002.png
22,2,04626.png,textctrl,special_5,tushy,$Q!=?,saliz,0.0,0.0,1.0,7.104199863536806,4006,3025,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/04626.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0002_04626.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/04626.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_5/0002.png
23,2,04626.png,textctrl,special_6,tushy,*#;@.,irooo,0.0,0.0,1.0,7.104199863536806,4006,3026,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/04626.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0002_04626.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/04626.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_6/0002.png
24,3,47920.png,textctrl,case_upper,could,YGIJW,ygihw,0.0,0.0,1.0,9.835273672159019,4007,3027,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0003_47920.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/case_upper/0003.png
25,3,47920.png,textctrl,case_lower,could,ygijw,ygijvv,0.0,0.6666666666666667,0.4,9.835273672159019,4007,3028,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0003_47920.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/case_lower/0003.png
26,3,47920.png,textctrl,special_1,could,cDIKr,cdikr,0.0,0.4,0.6,9.835273672159019,4007,3029,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0003_47920.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_1/0003.png
27,3,47920.png,textctrl,special_2,could,l!baF,alooff,0.0,0.16666666666666663,1.0,9.835273672159019,4007,3030,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0003_47920.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_2/0003.png
28,3,47920.png,textctrl,special_3,could,;:Ufq,geufq,0.0,0.4,0.6,9.835273672159019,4007,3031,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0003_47920.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_3/0003.png
29,3,47920.png,textctrl,special_4,could,Z#x,zzx,0.0,0.33333333333333337,0.6666666666666666,9.835273672159019,4007,3032,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0003_47920.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_4/0003.png
30,3,47920.png,textctrl,special_5,could,@!;r:,clara,0.0,0.19999999999999996,0.8,9.835273672159019,4007,3033,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0003_47920.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_5/0003.png
31,3,47920.png,textctrl,special_6,could,",*_.+",pyeri,0.0,0.0,1.0,9.835273672159019,4007,3034,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0003_47920.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/47920.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_6/0003.png
32,4,41302.png,textctrl,case_upper,mizen,XAEYO,xxaey00,0.0,0.0,1.4,5.9973961582821635,4008,3035,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0004_41302.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/case_upper/0004.png
33,4,41302.png,textctrl,case_lower,mizen,xaeyo,xaeye,0.0,0.8,0.2,5.9973961582821635,4008,3036,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0004_41302.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/case_lower/0004.png
34,4,41302.png,textctrl,special_1,mizen,ziPUx,mizeeu,0.0,0.16666666666666663,1.0,5.9973961582821635,4008,3037,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0004_41302.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_1/0004.png
35,4,41302.png,textctrl,special_2,mizen,pOO?h,oppoofh,0.0,0.2857142857142857,1.0,5.9973961582821635,4008,3038,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0004_41302.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_2/0004.png
36,4,41302.png,textctrl,special_3,mizen,K#V?k,krrverk,0.0,0.1428571428571429,1.2,5.9973961582821635,4008,3039,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0004_41302.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_3/0004.png
37,4,41302.png,textctrl,special_4,mizen,A+h,arh,0.0,0.33333333333333337,0.6666666666666666,5.9973961582821635,4008,3040,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0004_41302.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_4/0004.png
38,4,41302.png,textctrl,special_5,mizen,$;W?=,diswvi,0.0,0.0,1.2,5.9973961582821635,4008,3041,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0004_41302.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_5/0004.png
39,4,41302.png,textctrl,special_6,mizen,!:*&-,irraaddd,0.0,0.0,1.6,5.9973961582821635,4008,3042,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0004_41302.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/41302.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_6/0004.png
40,5,30764.png,textctrl,case_upper,jougs,EBFTZ,febbetzz7,0.0,0.0,1.8,6.480747726054247,4009,3043,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0005_30764.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/case_upper/0005.png
41,5,30764.png,textctrl,case_lower,jougs,ebftz,ebftz,1.0,1.0,0.0,6.480747726054247,4009,3044,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0005_30764.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/case_lower/0005.png
42,5,30764.png,textctrl,special_1,jougs,gGwCH,4ggwchh,0.0,0.2857142857142857,1.0,6.480747726054247,4009,3045,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0005_30764.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_1/0005.png
43,5,30764.png,textctrl,special_2,jougs,drdD$,ardbs,0.0,0.4,0.6,6.480747726054247,4009,3046,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0005_30764.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_2/0005.png
44,5,30764.png,textctrl,special_3,jougs,"*y,uv",yuv,0.0,0.6,0.4,6.480747726054247,4009,3047,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0005_30764.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_3/0005.png
45,5,30764.png,textctrl,special_4,jougs,Z+j,zi,0.0,0.0,1.0,6.480747726054247,4009,3048,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0005_30764.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_4/0005.png
46,5,30764.png,textctrl,special_5,jougs,@_&O_,iqlo,0.0,0.0,1.0,6.480747726054247,4009,3049,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0005_30764.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_5/0005.png
47,5,30764.png,textctrl,special_6,jougs,+=-@.,naed,0.0,0.0,1.0,6.480747726054247,4009,3050,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0005_30764.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/30764.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_6/0005.png
48,6,04781.png,textctrl,case_upper,facia,AHPIO,ahpio,0.0,0.0,1.0,2.0150682314076747,4010,3051,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0006_04781.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/case_upper/0006.png
49,6,04781.png,textctrl,case_lower,facia,ahpio,ahpio,1.0,1.0,0.0,2.0150682314076747,4010,3052,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0006_04781.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/case_lower/0006.png
50,6,04781.png,textctrl,special_1,facia,ACnDj,acndj,0.0,0.4,0.6,2.0150682314076747,4010,3053,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0006_04781.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_1/0006.png
51,6,04781.png,textctrl,special_2,facia,iarC@,iarco,0.0,0.6,0.4,2.0150682314076747,4010,3054,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0006_04781.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_2/0006.png
52,6,04781.png,textctrl,special_3,facia,Yy_L$,yylls,0.0,0.19999999999999996,0.8,2.0150682314076747,4010,3055,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0006_04781.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_3/0006.png
53,6,04781.png,textctrl,special_4,facia,&uP,gup,0.0,0.33333333333333337,0.6666666666666666,2.0150682314076747,4010,3056,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0006_04781.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_4/0006.png
54,6,04781.png,textctrl,special_5,facia,&$$&C,cssgc,0.0,0.0,1.0,2.0150682314076747,4010,3057,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/i_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0006_04781.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-1/mask_s/04781.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/textctrl/special_5/0006.png
